	Sentence	Argument
10161	 Αυτό το ζήτημα είναι σημαντικό γιατί σήμερα πολλοί άνθρωποι αμφισβητούν .	0
10162	 Ωστόσο , πιστεύω ότι οι τυποποιημένες δοκιμές αποτελούν πολύτιμη επιλογή για το εκπαιδευτικό σύστημα , εφόσον θα βοηθούσαν τους εκπαιδευτικούς να γνωρίζουν εάν οι μαθητές αποκτούν πραγματικά γνώσεις .	1
10163	 Πρώτον , οι τυποποιημένες δοκιμές είναι προτιμότερες λόγω του γεγονότος ότι βοηθούν τους δασκάλους να βαθμολογήσουν δίκαια τους μαθητές .	1
10164	 Για παράδειγμα , ορισμένοι μαθητές δεν είναι τόσο ενεργοί στα μαθήματα , γιατί είναι ήδη εξοικειωμένοι με το θέμα .	0
10165	 Επομένως , οι εξετάσεις θα μπορούσαν να είναι ο μόνος τρόπος για να δουν οι εκπαιδευτικοί τις πραγματικές ικανότητες αυτών των μαθητών .	1
10166	 Επιπλέον , πολλοί καθηγητές βασίζονται μόνο στα αποτελέσματα των εξετάσεων κατά τη βαθμολόγηση της τάξης , επομένως η χρήση τυποποιημένων δοκιμών είναι η ανώτερη επιλογή για αυτούς .	1
10167	 Επιπλέον , οι τυποποιημένες δοκιμές μπορεί να είναι μια καλή ευκαιρία για τους μαθητές να εφαρμόσουν τις γνώσεις τους στην πρακτική .	1
10168	 Δεδομένου ότι , ορισμένοι μαθητές μπορεί να συνηθίσουν να ξαναγράφουν απλά επιλυμένα προβλήματα από τον πίνακα , οπότε δεν θα προσπαθήσουν ποτέ να λύσουν μόνοι τους προβλήματα .	1
10169	 Ωστόσο , οι τυποποιημένες δοκιμές τους προσφέρουν τέτοια ευκαιρία .	1
10170	 Έτσι , είναι σαφές ότι τα σχολεία θα πρέπει να απαιτούν από τους μαθητές να κάνουν τυποποιημένες εξετάσεις , εφόσον αυτή η επιλογή βοηθά και τις δύο πλευρές .	1
10171	 Τέλος , πιστεύω ότι η απαίτηση να λάβουν τυποποιημένες εξετάσεις είναι η σωστή επιλογή , καθώς σε αυτήν την περίπτωση οι εκπαιδευτικοί μπορούν να συγκρίνουν το επίπεδο γνώσεων διαφορετικών μαθητών .	1
10172	 Σε οποιαδήποτε τάξη θα υπάρχουν μαθητές που θα παρουσιάζουν χαμηλή ακαδημαϊκή απόδοση , ώστε οι εκπαιδευτικοί να μπορούν να συνεργάζονται πιο έντονα μαζί τους .	1
10173	 Υποστηρίζω τα σημεία εκείνων που λένε ότι απαιτούνται τυποποιημένες εξετάσεις σε σχέση με εκείνους που δεν το κάνουν γιατί εάν ο δάσκαλος θα γνώριζε το επίπεδο κάθε μαθητή θα μοιράζονταν δίκαια το χρόνο του σε όλους .	1
10174	 Τελικά πιστεύω ότι τα σχολεία που υποχρεώνουν τους μαθητές τους να κάνουν τυποποιημένες εξετάσεις είναι σωστά .	0
10175	 Το πιστεύω , διότι αυτά τα σχολεία μπορούν να ελέγξουν ποιοτικά εάν παρέχουν κατάλληλη εκπαίδευση στους μαθητές τους . Πρέπει η πανεπιστημιακή εκπαίδευση να είναι δωρεάν για όλους όσους ενδιαφέρονται ; Μια διάσημη παροιμία « Η γνώση είναι δύναμη » έχει δείξει την αξία της εκπαίδευσης .	0
10176	 Πιστεύω ότι τα πανεπιστήμια θα πρέπει να παρέχουν δωρεάν εκπαίδευση στους ενδιαφερόμενους μελετητές , διότι τα πανεπιστήμια που σήμερα έχουν καλή ονομασία χρεώνουν υψηλά τέλη και αυτό οδηγεί σε κάποιον να σκεφτεί την προσιτή τιμή .	1
10177	 Έχω παρατηρήσει ότι πολλοί από τους ενδιαφερόμενους μελετητές δεν κατάφεραν να γίνουν δεκτοί σε καλά πανεπιστήμια επειδή πρέπει να σκεφτούν τη δουλειά μαζί με τις σπουδές , και αυτό τους άφησε μόνο μία επιλογή , την εργασία .	1
10178	 Το πανεπιστήμιο είναι πιο πιθανό να γίνει επιχείρηση δημιουργίας χρημάτων , το ζήτημα της προσιτότητας έχει γίνει κρίσιμο για τους φοιτητές .	1
10179	 Στον σημερινό κόσμο η εκπαίδευση γίνεται ακριβή , και οι άνθρωποι τείνουν να υποβάλλουν αίτηση για εκπαίδευση αυτοχρηματοδότησης προκειμένου να λάβουν την είσοδο .	1
10180	 Ενώ , οι μελετητές αντιμετωπίζουν πολλές δυσκολίες εκτός από τις υψηλές απαιτήσεις της προηγούμενης εκπαίδευσης , έχουν πολλές να αντιμετωπίσουν τις άλλες δυσκολίες και τα βάρη κατά την είσοδο , όπως διαμονή , φαγητό , ταξίδια , ρούχα κ.λπ .	1
10181	 Επιπλέον , είναι δύσκολο για να διαχειριστείτε δύο πράγματα τη φορά για παράδειγμα , η εργασία και η μελέτη δεν είναι εύκολη δουλειά για τους μελετητές , πρέπει να επικεντρωθούν στις σπουδές τους .	1
10182	 Οι μελετητές MPhils και PhD ασχολούνται πιθανώς με το ερευνητικό έργο , το οποίο παίρνει την πλήρη συγκέντρωση και έρευνες .	1
10183	 Η ιδέα της δωρεάν εκπαίδευσης εμπνέει εκείνους τους μελετητές που θέλουν πραγματικά να κάνουν τις προσπάθειές τους και να αποκτήσουν πτυχίο από τα καλύτερα πανεπιστήμια .	1
10184	 Επομένως , τα πανεπιστήμια πρέπει να εξετάσουν τα θέματα που αντιμετωπίζουν οι περισσότεροι μελετητές .	1
10185	 το μήνυμά τους θα πρέπει να είναι η διάδοση της εκπαίδευσης , όχι η δημιουργία χρημάτων , και να παρακινήσουν εκείνους τους μελετητές που θέλουν να λάβουν εκπαίδευση .	1
10186	 Η αντίληψή τους πρέπει να είναι εμπνευσμένη με τέτοιο τρόπο που να κάνει την κοινωνία μας εκπαιδευτική και να αυξάνει το ποσοστό αλφαβητισμού μας . Πρέπει οι καθηγητές να κάνουν περισσότερη έρευνα ή να εκπαιδεύσουν περισσότερους μαθητές ; Παρόλο που οι καθηγητές σε ένα πανεπιστήμιο είναι βασικά δάσκαλοι που κάνουν το πιο σημαντικό πράγμα , διδάσκοντας , δεν μπορούμε να αγνοήσουμε μια ακόμη σημαντική επιρροή με την οποία είναι πάντα απασχολημένοι , κάνοντας έρευνα .	0
10187	 Κατά τη γνώμη μου , ένας καθηγητής πρέπει να αφιερώνει περισσότερο χρόνο στην έρευνα παρά να εκπαιδεύει τους μαθητές για μερικούς λόγους που ακολουθούν .	1
10188	 Ως καθηγητής νοείται ερευνητής ή ειδικός σε συγκεκριμένο επιστημονικό θέμα .	1
10189	 Αυτός ή αυτή πρέπει πάντα να διατηρεί το πάθος στον τομέα της , ώστε να μπορεί να τον ωθεί συνεχώς όλη την ώρα .	1
10190	 Και τότε μπορεί να κάνει καλύτερα στη διδακτική εργασία .	1
10191	 Για παράδειγμα , ο πιο εντυπωσιακός καθηγητής κατά τη διάρκεια των σπουδών μου στο πανεπιστήμιο είναι ο κ .	1
10192	 Yang που συνεχίζει να ερευνά και να διαβάζει .	1
10193	 Είναι επίσης αυτός που μας έδωσε έμπνευση και μας δίδαξε τον τρόπο να μελετάμε πιο αποτελεσματικοί από εμάς .	1
10194	 Όλοι οι συμμαθητές μου του έδωσαν μια τάξη AAA , τον εξαιρετικό δάσκαλο .	1
10195	 Όσο για τους μαθητές , μπορούμε να πάρουμε ό , τι θέλουμε να γνωρίζουμε από βιβλία , ιστούς ή καθηγητές .	1
10196	 Αλλά μπορούμε να απευθυνθούμε στους καθηγητές μας μόνο όταν θέλουμε να λάβουμε μέρος σε μια έρευνα και να προωθηθούμε .	1
10197	 Εάν ένας καθηγητής δεν πάρει ερευνητικά έργα , δεν μπορεί να μας δώσει την ευκαιρία .	1
10198	 Επιπλέον , ένας καθηγητής που επικεντρώνεται στην έρευνά του σκέφτεται και δημιουργεί νέες ιδέες όλη την ώρα .	1
10199	 Αυτός ή αυτή μπορεί να μας ενθαρρύνει τους μαθητές να βρουν κάποιες δημιουργικές προτάσεις .	1
10200	 Αυτό είναι καλό τόσο για τον καθηγητή όσο και για τους μαθητές .	1
10201	 Τέλος , όλοι οι καθηγητές στο πανεπιστήμιο είναι περιουσία της κοινωνίας .	1
10202	 Είναι οι ηγέτες σχεδόν σε όλους τους τομείς της επιστήμης , των τεχνών , του πολιτισμού και ούτω καθεξής .	1
10203	 Χωρίς την έρευνά τους , δεν θα υπάρξουν νέες τεχνολογίες γρήγορα .	1
10204	 Χωρίς την έρευνά τους , θα υπάρχουν περισσότερα έργα τέχνης που καταστρέφονται από το τίποτα .	1
10205	 Χωρίς την έρευνά τους , θα υπάρχουν λιγότερες πληροφορίες για τους προγόνους μας που θα είναι γνωστοί στη γη .	1
10206	 Συμπερασματικά , ένας καθηγητής πρέπει να κάνει την έρευνά του όλη τη διάρκεια της σταδιοδρομίας του ως καθηγητή στο πανεπιστήμιο .	1
10207	 Και αξίζει να αφιερώσετε περισσότερο χρόνο σε αυτό παρά στη διδασκαλία . Η τηλεόραση και οι ταινίες επηρεάζουν τη ζωή μας τόσο αρνητικά όσο και θετικά .	0
10208	 Δεν υπάρχει αμφιβολία ότι η τηλεόραση ή οι ταινίες επηρεάζουν τη συμπεριφορά των ανθρώπων και μας επηρεάζουν με κακούς και καλούς τρόπους .	0
10209	 Αλλά νομίζω ότι η τηλεόραση και οι ταινίες επηρεάζουν γενικά τη συμπεριφορά μας με κακούς τρόπους παρά με τους καλούς τρόπους .	1
10210	 Κάνουν τους ανθρώπους να τρώνε περισσότερα σκουπίδια , να περνούν λιγότερο χρόνο με τους φίλους και την οικογένειά τους και να είναι κάποιος που δεν είναι ο ίδιος .	1
10211	 Υπάρχουν πολλοί άνθρωποι που τρώνε τρόφιμα ή σνακ όταν παρακολουθούν τηλεόραση .	1
10212	 Τα περισσότερα από τα τρόφιμα που τρώνε είναι λιπαρά τρόφιμα όπως τσιπς ή πίτσες .	1
10213	 Δεν είναι επιστήμη πυραύλων να γνωρίζουμε ότι αυτά τα τρόφιμα δεν είναι καλά για την υγεία των ανθρώπων .	1
10214	 Πολλές εταιρείες γνωρίζουν αυτήν τη συμπεριφορά και χρησιμοποιούν διαφημίσεις στην τηλεόραση για να κάνουν τους ανθρώπους να αγοράζουν περισσότερα από αυτά τα τρόφιμα .	1
10215	 Με τη σειρά τους , οι άνθρωποι θα καταναλώνουν περισσότερο αυτά τα σκουπίδια και πρέπει να αντιμετωπίσουμε πολλές ασθένειες λίπους .	1
10216	 Η τηλεόραση και οι ταινίες κάνουν επίσης τους ανθρώπους να περνούν περισσότερο χρόνο στον καναπέ τους παρά με την οικογένεια και τους φίλους τους , ειδικά τα παιδιά .	1
10217	 Επικοινωνούν λιγότερο με τους γονείς τους επειδή πολύς χρόνος τους χρησιμοποιείται για την παρακολούθηση τηλεόρασης και ταινιών .	1
10218	 Όταν οι άνθρωποι παρακολουθούν μαζί τηλεόραση ή ταινίες , μιλούν επίσης λιγότερο μεταξύ τους , σε σύγκριση με το να παίζουν κοινωνικά παιχνίδια , όπως παιχνίδια σαλόνι , μαζί .	0
10219	 Η τηλεόραση και οι ταινίες σήμερα περιέχουν πολλές διαφημίσεις .	1
10220	 Αυτές οι διαφημίσεις δημιουργούν ιδανικές εικόνες που κάνουν τους ανθρώπους να αισθάνονται άσχημα για τον εαυτό τους και θέλουν να μοιάζουν περισσότερο με αυτές τις εικόνες .	1
10221	 Όταν οι άνθρωποι βλέπουν όμορφες γυναίκες και άνδρες στις διαφημίσεις , πιστεύουν ότι είναι άσχημοι .	1
10222	 Έτσι ξοδεύουν πολλά χρήματα για να αγοράσουν πολλά προϊόντα ομορφιάς ή να πάνε στο γυμναστήριο για να έχουν καλύτερη εμφάνιση ή σώμα .	1
10223	 Όταν ένας δροσερός χαρακτήρας ήρωας σε μια ταινία καπνίζει και πολλοί άνθρωποι τον αρέσουν , τότε οι άνθρωποι που τον ειδωλοποιούν μπορεί επίσης να αρχίσουν να καπνίζουν αν και δεν το προτιμούν .	1
10224	 Νομίζω ότι η τηλεόραση και οι ταινίες είναι διασκεδαστικές , αλλά τις περισσότερες φορές επηρεάζουν τη συμπεριφορά των ανθρώπων με κακούς τρόπους .	0
10225	 Εάν θέλετε να παραμείνετε υγιείς , να είστε ο εαυτός σας και να περάσετε χρόνο με την οικογένεια και τους φίλους σας , τότε θα πρέπει να αφιερώσετε λιγότερο χρόνο παρακολουθώντας αυτά τα μέσα . Λόγοι για τους οποίους οι ταξιδιώτες επισκέπτονται Μουσεία ; Πολλοί άνθρωποι αρέσει να επισκέπτονται μουσεία όταν ταξιδεύουν σε νέα μέρη , ενώ άλλοι άνθρωποι δεν τους αρέσει να επισκέπτονται μουσεία .	1
10226	 Προσωπικά τείνω να επισκέπτομαι μουσεία όταν βρίσκομαι σε ένα νέο μέρος γιατί είναι καλό για μένα να γνωρίζω τον πολιτισμό , την παράδοση και την ιστορία άλλων τόπων .	0
10227	 Ο πρώτος λόγος για τον οποίο οι άνθρωποι είναι πρόθυμοι να επισκεφθούν μουσεία όταν ταξιδεύουν σε μια νέα περιοχή είναι ότι τα μουσεία παρέχουν τεράστια ποσότητα πληροφοριών σχετικά με διαφορετικές πτυχές της ιστορίας και του πολιτισμού αυτού του τόπου , όπως είπα πίσω .	1
10228	 Και λαμβάνοντας επίσης την ευκαιρία να κάνετε φίλους .	1
10229	 Η επίσκεψη σε μουσεία μπορεί να σας δώσει την ευκαιρία να δημιουργήσετε σχέσεις και γνώσεις για να συμμετάσχετε σε συνομιλίες .	1
10230	 Και αυτό το είδος γνώσης μιλάει πολύ για εσάς .	1
10231	 Ωστόσο , άλλοι άνθρωποι επισκέπτονται μουσεία είναι η πιο βαρετή εμπειρία ενός ταξιδιού .	1
10232	 Ο ξάδερφος μου Pedro μισεί κυριολεκτικά να επισκεφτεί μουσεία , αλλά απόλαυσε πραγματικά την επίσκεψή του στο διάσημο μουσείο Λονδίνου - Madame Tussaud , ήταν ένα είδος καλλιτεχνικής ψυχαγωγίας , αλλά και αυτή η επίσκεψη τον βοήθησε να κατανοήσει τα έργα του καλλιτέχνη , και επιπλέον άρχισε να σέβεται και να θαυμάζει άλλα είδη τέχνης που προσφέρει σε άλλα μουσεία .	1
10233	 Συμπερασματικά , τα μουσεία είναι μια οπτική πηγή για να γνωρίσουν την ιστορία , την παράδοση και τον πολιτισμό οποιουδήποτε τόπου στον κόσμο .	1
10234	 Νομίζω ότι είναι διασκεδαστικό και εκπαιδευτικό . Ο άνθρωπος είναι ένας καθρέφτης που αντικατοπτρίζει τις αρετές του Μόλις μια διασημότητα είπε : Ο τρόπος ενός ανθρώπου είναι ένας καθρέφτης που αντικατοπτρίζει τις αρετές του .	0
10235	 Πρόσφατα , το κοινωνικό περιβάλλον ζούσαμε με πολυσύχναστους θορύβους και πολυσύχναστους χώρους σε περίπτωση που οι άνθρωποι δίνουν λιγότερη προσοχή στις συμπεριφορές και τους τρόπους τους .	0
10236	 Είναι αγενείς απέναντι στους άλλους .	0
10237	 Λόγω αυτού του φαινομένου , κάποιος προτείνει ότι δεν πρέπει να περιμένουμε από τους ανθρώπους να είναι ευγενικοί με τους άλλους .	0
10238	 Προφανώς , δεν συμφωνώ με τέτοιου είδους υψόμετρα , οι εξηγήσεις που εξερεύνησα θα αναφέρονται ως εξής .	0
10239	 Πρώτα απ & # 39 ; όλα , ένα άτομο με καλό τρόπο θα δώσει στους άλλους μια ωραία προσωπική εντύπωση .	1
10240	 Μέσα από αυτές τις εντυπώσεις , ένα άτομο εύκολα αποκτήθηκε με άλλους και συνδυάστηκε με την κοινότητα που τον περιβάλλει το συντομότερο δυνατό .	1
10241	 Για παράδειγμα , δούλευα σε μια νέα εταιρεία , αν είμαι ένας άντρας με καλούς τρόπους και αντιμετωπίζω καλά όλους , οι νέοι συνάδελφοί μου θα με δεχτούν , ακόμη και τότε θα εγκριθώ από τους εργοδότες .	1
10242	 Σε αντίθετη κατάσταση , αν είμαι αγενής , δεν μπορώ να ταιριάξω καλά μεταξύ τους .	1
10243	 Τέλος , θα απολυθώ και δεν θα έχω άλλη επιλογή παρά να χάσω τη δουλειά μου .	0
10244	 Δεύτερον , οι άνθρωποι θα λάβουν σεβασμό από την ευγένεια μεταξύ τους .	0
10245	 Η ευγένεια και τα τρυφερά λόγια όχι μόνο μπορούν να βοηθήσουν τον ομιλητή να κερδίσει καλή φήμη , αλλά και να ενθαρρύνει τους ακροατές που είχαν ανάγκη .	1
10246	 Μια επιτυχημένη εταιρεία πρέπει να έχει σχέση με σεβασμό και ευχαρίστηση .	1
10247	 Υπάρχουν πολλά περισσότερα γεγονότα που έχουν βελτιωθεί ότι τα άτομα με ευγένεια μπορούν εύκολα να πετύχουν , επειδή από τη συμπεριφορά τους , έκαναν τους συνεργάτες ή τους αντιπάλους τους να βρουν τη δική τους ατομική αξιοπρέπεια .	0
10248	 Τέλος , η κοινωνία χρειάζεται ένα πολιτισμένο περιβάλλον και παραγγελίες .	1
10249	 Και ένας βαθμός κοινωνικού πολιτισμού εξαρτάται από τις ιδιότητες των ανθρώπων του .	1
10250	 Προκειμένου να δημιουργήσουμε ένα καλύτερο περιβάλλον διαβίωσης για τον εαυτό μας και τους απογόνους μας , οι συμπεριφορές μας πρέπει να ρωτηθούν με ευγένεια και καλοσύνη .	1
10251	 Επωφεληθείτε από αυτά τα αποτελεσματικά μέτρα , μπορεί να υπάρχει προφανής επίδραση στη μείωση του ποσοστού εγκληματικότητας .	1
10252	 Συνολικά , υποθέτω ότι οι άνθρωποι πρέπει να είναι ευγενικοί με τους άλλους σε έναν τόσο απασχολημένο και γεμάτο κόσμο κόσμο . Οι πιο δύσκολες εμπειρίες θα γίνουν πολύτιμα μαθήματα .	0
10253	 Υπάρχει ένα διάσημο παλιό ρητό ότι η αποτυχία είναι η μητέρα της επιτυχίας .	0
10254	 Για το λόγο αυτό , ορισμένοι υποστηρίζουν ότι ορισμένες δυσκολίες που αντιμετώπισαν οι άνθρωποι στις πρώτες τους ηλικίες θα γίνουν μια πολύτιμη περιουσία στη μελλοντική τους ζωή .	0
10255	 Ωστόσο , ορισμένοι πιστεύουν ότι δεν πρέπει να συμβαίνει αυτό .	0
10256	 Από την άποψή μου , είμαι υπέρ της προηγούμενης δήλωσης ότι κάποιες δύσκολες εμπειρίες που γνώρισαν οι άνθρωποι στο παρελθόν θα είναι χρήσιμες στην πορεία τους .	1
10257	 Κατ & # 39 ; αρχάς , η δυσκολία κάνει τους ανθρώπους να συνειδητοποιούν πώς να λατρεύουν και να συγχαρούν τα κοινά αλλά υπέροχα μικρά πράγματα που συνέβησαν στη ζωή τους , όπως , ένας λαμπερός καιρός , ένα υπέροχο πρωινό κ.λπ .	1
10258	 στη ζωή τους αντί να παρασυρθούν από την απληστία για να χάσουν τον εαυτό τους στο τέλος .	1
10259	 Ως αποτέλεσμα , οι εμπειρίες δυσκολιών τους διδάσκουν πώς να διατηρούν μια καλή διάθεση και να έχουν εμπιστοσύνη όλη την ώρα .	1
10260	 Επιπλέον , τα άτομα που αντιμετώπισαν πολλές δυσκολίες θα είναι πιο ήρεμα όταν αντιμετωπίζουν προβλήματα .	1
10261	 Επειδή έχουν ήδη τέτοιες εμπειρίες για να ξεπεράσουν κάποιες δυσκολίες , γνωρίζουν τι να κάνουν και πώς να κάνουν όταν συμβεί έντονη κρίση .	1
10262	 Αυτοί οι άνθρωποι είναι πιο πιθανό να επιτύχουν τις φιλοδοξίες τους στην καριέρα τους , επειδή γνωρίζουν πώς να οδηγήσουν τους ανθρώπους στην επιτυχία , παρά τις δυσκολίες που αντιμετωπίζουν .	1
10263	 Έτσι , για να το συνοψίσω , και οι δύο δεν φοβούνται τις δυσκολίες και εκτιμούν τα κοινά αλλά ευχάριστα πράγματα στη ζωή τους με οδηγούν να πιστέψω ότι οι πιο δύσκολες εμπειρίες στην πορεία της ζωής των ανθρώπων θα είναι ένας ανεκτίμητος θησαυρός για αυτούς .	0
10264	 Θυμηθείτε αν φοβάστε να αντιμετωπίσετε δυσκολίες , τότε θα είστε στα προβλήματα όλη την ώρα . Η ζωή σε μια πόλη είναι πολύ καλύτερη από τη ζωή στην ύπαιθρο Όσο για μένα , συμφωνώ με τη δήλωση ότι η ζωή σε μια πόλη είναι πολύ καλύτερη από τη ζωή στην ύπαιθρο .	1
10265	 Πρώτον , στην πόλη υπάρχει πολύ καλύτερο εκπαιδευτικό σύστημα .	0
10266	 Αυτό σημαίνει ότι τα σχολεία και τα πανεπιστήμια διαθέτουν καλά εξοπλισμένα μαθήματα και οι διάσημοι καθηγητές θα ήθελαν να εργαστούν σε τέτοια μέρη .	1
10267	 Επιπλέον , πιστεύω ότι η πόλη παρέχει περισσότερες ευκαιρίες εργασίας από την ύπαιθρο .	0
10268	 Δεν υπάρχουν μόνο περισσότερες θέσεις εργασίας , αλλά είναι επίσης καλά αμειβόμενες .	1
10269	 Φυσικά η διαμονή σε μια πόλη είναι πιο ακριβή , αλλά τα εισοδήματα είναι επίσης υψηλότερα .	0
10270	 Επιπλέον , στις αστικές περιοχές υπάρχουν επίσης περισσότεροι πολίτες τι σημαίνει , ότι η πολιτιστική ποικιλομορφία είναι τεράστια .	1
10271	 Η συνάντηση και η γνώση της παράδοσης των νέων είναι μια αξέχαστη εμπειρία , η οποία θα μπορούσε να επηρεάσει τις προηγούμενες συνήθειες κάποιου .	1
10272	 Επιπλέον , η πόλη διαθέτει καλά οργανωμένες γραμμές μεταφοράς .	1
10273	 Τα λεωφορεία και τα τρένα είναι πιο συχνά από ό , τι στην ύπαιθρο , οπότε η πόλη παρέχει καλύτερη επικοινωνία .	1
10274	 Ωστόσο , στην ύπαιθρο υπάρχουν πολλά μέρη για ξεκούραση , λόγω της θέσης του .	1
10275	 Επιπλέον , η ειρηνική και κοντά στις φυσικές περιοχές θα μπορούσε να βοηθήσει στην αποφυγή ανησυχιών και θλίψης .	1
10276	 Λαμβάνοντας όλα υπόψη , νομίζω ότι η ζωή στην πόλη είναι πολύ καλύτερη στις μέρες μας , λόγω των ευκαιριών που δίνει .	0
10277	 Σήμερα η διαμονή σε αγροτικές περιοχές συνδέεται στις περισσότερες αιτίες με τον αγροτικό τρόπο ζωής , ο οποίος για μένα είναι χωρίς προοπτική .	0
10278	 Αν μπορούσα να αποφασίσω , θα επέλεγα σίγουρα να ζήσω στην πόλη . Η δουλειά σας έχει μεγαλύτερη επίδραση στην ευτυχία σας από ό , τι το περιβάλλον διαβίωσής σας .	0
10279	 Με την ανάπτυξη της οικονομίας , οι άνθρωποι γίνονται όλο και πιο πλούσιοι .	0
10280	 Αρχίζουν να δίνουν προσοχή στις ψυχικές ανάγκες όπως η ευτυχία .	0
10281	 Ενώ δέχομαι ότι η δουλειά μπορεί να προσφέρει ευτυχία σε μερικούς ανθρώπους , πιστεύω ότι το περιβάλλον διαβίωσης είναι πιο σημαντικό από τη δουλειά για τους περισσότερους από εμάς .	1
10282	 Βεβαίως , η δουλειά μπορεί να μας φέρει ευτυχία .	1
10283	 Οι άνθρωποι μπορούν να λάβουν μια αίσθηση αξιών και να σεβαστούν από τη δουλειά .	1
10284	 Εάν οι άνθρωποι λάβουν σεβασμό από άλλους , θα νιώσουν επίτευγμα και αυτοπεποίθηση .	1
10285	 Επιπλέον , η δουλειά μπορεί να μας προσφέρει χρήματα .	1
10286	 Ωστόσο , οι άνθρωποι πρέπει να ενδιαφέρονται περισσότερο για το περιβάλλον διαβίωσής τους παρά για δουλειά .	0
10287	 Πρώτον , για τους περισσότερους από εμάς , η δουλειά είναι μόνο ένα εργαλείο για τη διατήρηση της ζωής μας .	1
10288	 Λίγοι άνθρωποι μπορούν να αισθάνονται την ευτυχία από τη δουλειά τους , επειδή πρέπει να συνεχίσουν να εργάζονται πάνω από 30 χρόνια .	1
10289	 Για παράδειγμα , οι εργαζόμενοι στο εργοστάσιο FOXCONN , το οποίο είναι η κύρια κατασκευή της εταιρείας APPLE , επαναλαμβάνουν μία ενέργεια περισσότερες από 8 ώρες κάθε μέρα .	1
10290	 Αυτά τα εργασιακά έργα δεν μπορούν να προσφέρουν στους εργαζόμενους μεγάλη ευτυχία επειδή αισθάνονται κουρασμένοι και απογοητευμένοι μετά από πολύωρη εργασία .	1
10291	 Δεύτερον , το όμορφο περιβάλλον είναι μία από τις βασικές φυσιολογικές ανάγκες , οι οποίες είναι οι πιο θεμελιώδεις απαιτήσεις για τους ανθρώπους .	1
10292	 Χωρίς όμορφο περιβάλλον , οι άνθρωποι δεν μπορούν να αισθανθούν την ευτυχία και θα πέσουν άγχος .	1
10293	 Σήμερα , η γρήγορη ανάπτυξη της οικονομίας καταστρέφει σταδιακά το περιβάλλον μας πολύ γρήγορα .	1
10294	 Τα εργοστάσια απελευθέρωσαν τεράστια ποσότητα απορριμμάτων σε ποτάμι και έδαφος .	1
10295	 Για να χτίσουν πόλη και εργοστάσιο , οι άνθρωποι καταστρέφουν τεράστια δάση .	1
10296	 Στην Κίνα , μερικοί κάτοικοι που ζουν σε κοντινά μέρη τοξικά εργοστάσια αρρώστησαν επειδή αυτά τα εργοστάσια απελευθερώνουν πολύ τοξικό νερό και σπατάλη στο περιβάλλον γύρω από τους ανθρώπους .	1
10297	 Παρόλο που οι κάτοικοι της περιοχής επωφελούνται από έναν αυξανόμενο αριθμό θέσεων εργασίας που παρέχονται από αυτά τα εργοστάσια , δεν μπορούν να αισθανθούν την ευτυχία από την εργασία με υψηλές αποδοχές , επειδή οι περισσότεροι από αυτούς πάσχουν από καρκίνο ή άλλες ασθένειες .	1
10298	 Συμπερασματικά , είναι πολύ καλύτερο να προστατεύσουμε το περιβάλλον διαβίωσής μας παρά να επικεντρωθούμε στη δουλειά ή στη δουλειά , δεδομένου ότι ο στόχος των ανθρώπων είναι για καλό συκώτι . E-mail ή φωνητικό ταχυδρομείο Versus Τηλέφωνο ή πρόσωπο με πρόσωπο Η τεχνολογία εξελίσσεται τόσο γρήγορα και γίνεται πιο τέλεια κάθε μέρα .	0
10299	 Η επικοινωνία σήμερα εξαρτάται σε μεγάλο βαθμό από την τεχνολογία .	0
10300	 Φωνητικό ταχυδρομείο , ηλεκτρονικό ταχυδρομείο , τηλέφωνο ή απλώς παραδοσιακός τρόπος : πρόσωπο με πρόσωπο .	0
10301	 Ωστόσο , προτιμώ το ηλεκτρονικό ταχυδρομείο για 3 λόγους : ευκολία , ειλικρινή έκφραση και ευχέρεια στην επικοινωνία .	0
10302	 Όλοι συμφωνούν ότι το ηλεκτρονικό ταχυδρομείο ήταν ένας πολύ καλός τρόπος επικοινωνίας .	1
10303	 Μπορείτε να μιλήσετε με άλλους από χιλιάδες μίλια .	0
10304	 Για παράδειγμα , εάν βρίσκεστε στο Βιετνάμ και ένα άλλο άτομο βρίσκεται στις ΗΠΑ - το ήμισυ της Γης , ανεξάρτητα από το πόσο μακριά είναι , μπορείτε να διατηρήσετε την επαφή .	1
10305	 Δεν θα χρειαστεί ποτέ να ανησυχούμε εάν τα μηνύματά μας θα σταλούν στη σωστή διεύθυνση .	1
10306	 Εάν η διεύθυνση είναι λάθος , τότε θα ξέρετε αμέσως .	0
10307	 Επιπλέον , το ηλεκτρονικό ταχυδρομείο δεν χρειάζεται πολύ χρόνο : μόνο ένα κλικ .	0
10308	 Επιπλέον , η σύνταξη e-mail βοηθά τους ανθρώπους να εκφράζουν ειλικρινά .	0
10309	 Μερικοί άνθρωποι πιστεύουν ότι οι συνομιλίες πρόσωπο με πρόσωπο τους κάνουν να αισθάνονται ανόητοι .	1
10310	 Μερικές φορές , οι ιδέες τους δεν εκφράζονται ακριβώς όπως αναμένουν .	0
10311	 Για παράδειγμα , θέλω να μιλήσω με τον φίλο μου για ένα γαργαλητό πρόβλημα όπως η συμπεριφορά της , είναι δύσκολο για μένα να την αντιμετωπίσω και να εξηγήσω τι πρέπει να κάνει .	1
