	Sentence	Argument
and	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
has	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
become	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
a	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
indispensible	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
appliance	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
in	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
every	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
house	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
.	O	O	N	SP: 2	Sentence: 3265	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
For	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
its	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
accessible	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
and	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
containing	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
fancy	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
programs	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
,	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
television	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
attracts	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
audiences	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
from	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
a	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
wide	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
range	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
of	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
age	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
and	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
background	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
.	O	O	N	SP: 3	Sentence: 3266	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
Children	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
,	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
who	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
are	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
addicted	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
to	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
TV	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
,	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
causes	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
broad	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
argument	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
about	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
whether	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
they	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
should	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
be	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
limited	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
in	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
watching	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
television	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
in	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
amount	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
of	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
time	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
.	O	O	N	SP: 4	Sentence: 3267	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
As	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
far	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
as	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
I	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
am	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
concerned	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
,	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
I	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
agree	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
with	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
that	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
children	B-MajorClaim	B-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
should	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
be	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
forbidden	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
in	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
watching	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
television	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
or	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
movies	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
excessively	I-MajorClaim	I-Arg	Y	SP: 5	Sentence: 3268	Doc: essay249
.	O	O	Y	SP: 5	Sentence: 3268	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
First	O	O	Y	SP: 6	Sentence: 3269	Doc: essay249
of	O	O	Y	SP: 6	Sentence: 3269	Doc: essay249
all	O	O	Y	SP: 6	Sentence: 3269	Doc: essay249
,	O	O	Y	SP: 6	Sentence: 3269	Doc: essay249
children	B-Premise	B-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
generally	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
have	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
weak	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
self	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
-	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
control	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
thus	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
they	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
lose	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
their	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
time	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
easily	I-Premise	I-Arg	Y	SP: 6	Sentence: 3269	Doc: essay249
.	O	O	Y	SP: 6	Sentence: 3269	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
Watching	B-Claim	B-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
TV	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
for	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
a	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
long	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
time	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
without	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
doing	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
homework	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
is	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
one	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
of	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
major	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
headaches	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
that	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
most	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
of	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
children	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
have	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
brought	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
to	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
their	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
parents	I-Claim	I-Arg	Y	SP: 7	Sentence: 3270	Doc: essay249
.	O	O	Y	SP: 7	Sentence: 3270	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
I	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
,	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
in	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
my	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
childhood	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
,	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
was	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
just	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
a	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
typical	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
case	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
.	O	O	N	SP: 8	Sentence: 3271	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
Whenever	B-Premise	B-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
I	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
back	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
home	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
from	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
school	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
the	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
first	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
thing	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
I	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
would	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
do	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
is	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
turning	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
on	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
the	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
television	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
sit	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
there	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
for	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
hours	I-Premise	I-Arg	Y	SP: 9	Sentence: 3272	Doc: essay249
.	O	O	Y	SP: 9	Sentence: 3272	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
I	B-Premise	B-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
could	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
watch	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
TV	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
for	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
hours	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
but	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
I	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
could	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
hardly	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
sit	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
in	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
front	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
of	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
my	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
desk	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
do	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
homework	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
for	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
few	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
minutes	I-Premise	I-Arg	Y	SP: 10	Sentence: 3273	Doc: essay249
.	O	O	Y	SP: 10	Sentence: 3273	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
I	B-Premise	B-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
could	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
memorize	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
all	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
channels	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
that	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
TV	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
programs	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
was	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
playing	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
but	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
I	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
could	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
barely	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
memorize	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
any	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
word	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
on	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
the	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
textbook	I-Premise	I-Arg	Y	SP: 11	Sentence: 3274	Doc: essay249
.	O	O	Y	SP: 11	Sentence: 3274	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
I	B-Premise	B-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
therefore	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
did	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
extremely	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
bad	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
at	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
school	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
due	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
the	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
lack	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
of	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
studying	I-Premise	I-Arg	Y	SP: 12	Sentence: 3275	Doc: essay249
.	O	O	Y	SP: 12	Sentence: 3275	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
Moreover	O	O	Y	SP: 13	Sentence: 3276	Doc: essay249
,	O	O	Y	SP: 13	Sentence: 3276	Doc: essay249
sometimes	B-Premise	B-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
programs	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
on	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
TV	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
are	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
full	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
of	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
violence	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
sex	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
which	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
are	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
harmful	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
children	I-Premise	I-Arg	Y	SP: 13	Sentence: 3276	Doc: essay249
.	O	O	Y	SP: 13	Sentence: 3276	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
Children	B-Premise	B-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
are	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
not	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
mature	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
enough	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
make	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
a	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
judgment	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
of	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
what	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
is	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
good	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
or	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
bad	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
,	O	O	Y	SP: 14	Sentence: 3277	Doc: essay249
therefore	O	O	Y	SP: 14	Sentence: 3277	Doc: essay249
they	B-Premise	B-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
are	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
likely	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
imitate	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
the	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
behaviors	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
on	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
TV	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
out	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
of	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
their	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
curiosity	I-Premise	I-Arg	Y	SP: 14	Sentence: 3277	Doc: essay249
.	O	O	Y	SP: 14	Sentence: 3277	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
Recently	B-Premise	B-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
more	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
more	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
children	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
smoke	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
because	O	O	Y	SP: 15	Sentence: 3278	Doc: essay249
they	B-Premise	B-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
imitate	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
actors	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
'	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
behaviors	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
on	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
TV	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
or	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
movies	I-Premise	I-Arg	Y	SP: 15	Sentence: 3278	Doc: essay249
.	O	O	Y	SP: 15	Sentence: 3278	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
What	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
'	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
s	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
even	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
worse	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
,	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
according	B-Premise	B-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
some	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
statistics	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
there	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
are	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
more	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
more	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
children	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
have	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
violent	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
tendency	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
,	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
the	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
reports	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
attribute	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
this	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
to	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
TV	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
programs	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
and	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
movies	I-Premise	I-Arg	Y	SP: 16	Sentence: 3279	Doc: essay249
.	O	O	Y	SP: 16	Sentence: 3279	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
It	O	O	Y	SP: 17	Sentence: 3280	Doc: essay249
is	O	O	Y	SP: 17	Sentence: 3280	Doc: essay249
obvious	O	O	Y	SP: 17	Sentence: 3280	Doc: essay249
that	O	O	Y	SP: 17	Sentence: 3280	Doc: essay249
there	B-Claim	B-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
are	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
many	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
programs	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
on	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
TV	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
or	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
movies	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
that	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
are	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
harmful	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
to	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
children	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
in	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
metal	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
and	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
physical	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
health	I-Claim	I-Arg	Y	SP: 17	Sentence: 3280	Doc: essay249
.	O	O	Y	SP: 17	Sentence: 3280	Doc: essay249
TheNewLINE	O	O	N	SP: 2	Sentence: 2	Doc: essay004
How	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
can	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
anyone	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
expect	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
children	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
could	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
do	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
well	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
at	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
school	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
if	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
they	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
have	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
those	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
abnormal	O	O	N	SP: 18	Sentence: 3281	Doc: essay249
