	Sentence	Argument
4464	 For instance , my older brother has got married and lived independently for two years but when he faces difficulties in his work or his life , he comes back to meet our parents and ask for advice .	1
4465	 To conclude , I strongly believe that parents are our best teachers .	1
4466	 Excellent knowledge is better than ability to adopt oneself	0
4467	 With the rapid development of economy , the controversial of good worker ' s requirement is always in a limelight .	0
4468	 A large number of people will say the ability to adapt oneself to a new environment is necessary , because it is the basic communication skill for a new worker .	0
4469	 From my perspective , there is only one thing would be beneficial to company , and there is only one way to be an outstanding worker , that is possessing excellent knowledge of this job .	1
4470	 That ' s why I believe that the excellent knowledge of this job will be more significant .	1
4471	 Admittedly , the ability to adapt oneself to the new environment has been proven to be part of job .	1
4472	 This ability is helpful in communicating with other workmates , cooperating with other workers needs this ability , too .	1
4473	 But working alone is a longer - term job than communicating , that is , the ability of adapting oneself to a new environment may be necessary for a fresh worker , but the excellent knowledge of this job will be benefit till one leave .	1
4474	 The company will benefit from every worker of excellent knowledge .	1
4475	 The core and most profitable technology of an IT company is invented by a worker with excellent computer knowledge , not a worker with outstanding communicating skill .	1
4476	 The high reputation and popularity of a company is earned by some brilliant workers in public relation department with excellent skill to propagate this company .	1
4477	 So the company will earn more money and reputation from these workers with excellent knowledge .	1
4478	 Employees will obtain reward from hard - work pursuing excellent knowledge .	1
4479	 Through our whole study life , undergraduate and graduate , we keep learning with the purpose of exerting these knowledge and experience on our job , just like an old Chinese scholar said , the essence of study is utilizing it .	1
4480	 After we get a job , the destination of we keep accumulating and collecting knowledge is rooted not in fawn on our manager with the ability to adapt this kind of business culture , but in making us excellent and totally master this job .	1
4481	 Finally , we will be rewarded with pride .	1
4482	 That ' s why we can obtain reward from out excellent knowledge .	1
4483	 To sum up , I would have to say that although we can use the ability of adapting oneself in a new environment , the excellent knowledge will be of more importance .	1
4484	 Because it can not only benefit our employers , but also ourselves will be rewarded .	1
4485	 People benefit more from coming computers into their lives	0
4486	 Computers have revolutionized our lifestyle during last century .	0
4487	 However , some people especially young ones use computers extremely and this excessive usage lead to increase stress among them , but computers have brought many advantages to our lives .	0
4488	 From my point of view , computers have an important and inevitable role in economic , business , and other part of societies .	1
4489	 In addition , they make the way of living easier by doing our routine duties .	1
4490	 Admittedly , by using computers in many industries human ' s role has been reduced .	1
4491	 Nowadays , computer can control and perform some routine activities in industries , which were early done by human .	1
4492	 Many industries use computers to command to robots in order to do many regular tasks , which were carried out by human early .	1
4493	 For example , many processes of production of cars are carrying out by robots , which are controlled by computers .	1
4494	 In addition , car companies use computers to simulate and analyze car accident by computers .	1
4495	 Despite many advantages , by coming computers many jobs has been vanished .	1
4496	 A large number of industries fire many forces because of doing their works by new technologies and computers .	1
4497	 Computers have an important role in social and personal life .	1
4498	 Computers have opened up a network connection among people .	1
4499	 This technology makes easier for people to send and receive personal message .	1
4500	 Teenagers and adolescents spend free time in front of computers .	1
4501	 Moreover , People can use computers to extract their essential information easily .	1
4502	 By contrast , excessive use of computers has brought many difficulties .	1
4503	 The results show that teenagers who are addicted to computer games show more violent and stressful behaviors .	1
4504	 People who have type by computers may suffer from such disease related to knees .	1
4505	 By considering all reasons , advantages of computers outweigh disadvantages .	1
4506	 People benefit more from coming computers into their lives .	1
4507	 In addition , computers can do most difficult tasks which leads to make life easier .	1
4508	 Is it necessary for children or not ?	0
4509	 Learning a foreign language is necessary for children to strengthen their ability to learn .	0
4510	 Whether children should start learning a foreign language as they start school or not might be a controversial issue .	0
4511	 It seems to me that students should start learning that as they start school .	1
4512	 Learning that not only help them to improve their minds and memories , but can extend their visions about the other countries .	1
4513	 First , the ability of Learning in the childhood period is more powerful than other periods of life .	1
4514	 Thereby students in the beginning of their education can learn faster and easier in compare to a young one to understand a foreign language .	1
4515	 They can easily understand the language structure and memorize the vocabularies .	1
4516	 It is out of of the questioned that the persistence of learning a knowledge in the childhood is more than other period of lives .	1
4517	 By considering this and being aware of that students have not any responsibility and other difficulty in comparison with a young man , we can infer that why this time is the best time to learn any language .	1
4518	 In addition , Learning a foreign language helps students tremendously to comprehend what happens in the around World .	1
4519	 They would be able to understand other cultures and costumes .	1
4520	 Moreover , It can give them a sense of power to communicate better with peers in other parts of the World .	1
4521	 Having knowledge about other countries and their languages lead to extend the child ' s vision .	1
4522	 Therefore , they would be able to develop their personalities and sense of reliance .	1
4523	 Overall , it is easy to distinguish between a child having two languages and a child having just his native language while comparing their ability to communicate , understanding other studies , etc , to find that why children should start learning a foreign language in the beginning of the education .	1
4524	 The biggest risk is not taking any risk	0
4525	 The biggest risk is not taking any risk . The ones who have a big dream , they need to be brave and dare to live new situations .	0
4526	 It is not guaranteed that you are going to achieve your dream if you had planned carefully as the same way when you take risks , but it is more frustrating if you had made plans and then it went wrong .	0
4527	 Therefore , it is essential to take chances and believe this is going to work out .	1
4528	 Assuming new opportunities is indispensable to have diverse experiences .	1
4529	 In fact , life may not be easy ; it will have various challenges especially when you take risks , but in the end , it can be surprisingly wonderful .	1
4530	 For instance , some people abandon their job , family and friends and go to other country without knowing what the future holds for them .	1
4531	 In the beginning , it can be tough to fit in this new place and find any opportunity , but after fighting against the obstacles blocking the way to get what is desired ; it is possible to conquer what they are craving as well as start to build a new life in this other country .	1
4532	 In fact , many people are afraid to take risks and fail .	1
4533	 It is possible to get frustrate along the way , but it is vital to never give up on your dream .	1
4534	 To illustrate , Walt Disney , whose career is famous , had a challenging life .	1
4535	 One of the difficulties was some of his histories , such as Mickey Mouse and Three Little Pigs , were turned down .	1
4536	 He heard lots of no , furthermore one editor fired him alleging that he had no imagination , after all what he had gone through , he never stop chasing his dreams .	1
4537	 To conclude , in this competitive world you have to be fearless and face all new situations .	1
4538	 Even though sometimes you consider backing down and stay in the same routine that you are used to , it is necessary to have courage to take risks , be different and pursue your dream to have a successful life .	1
4539	 In personal live , we have some responsibilities towards other people	0
4540	 People should sometimes do things , even though they don ' t enjoy it .	0
4541	 This is basic part of the lives .	0
4542	 There may be small or big things , but at last people should accept them , because most of them is about responsibilities .	0
4543	 Moreover , sometimes by doing things helps the people learn about live .	0
4544	 In this essay , the reasons for why I agree that people should sometimes do things that they do not enjoy doing will be explored .	1
4545	 Firstly , most people ' s lives are filled with tasks that they don ' t enjoy doing . In personal live , we have some responsibilities towards to other people , there is nobody who likes all of these responsibilities .	1
4546	 For instance , housework is very difficult for me , although my husband helps me some of them , but it is my responsibility .	1
4547	 I really don ' t like any of them , however I should do .	1
4548	 Secondly , professional lives are filled with tasks that is neccessary parts of the jobs .	1
4549	 Nobody likes attending boring conferences , or working a person who isn ' t well in with anyone .	1
4550	 I ' m a research asistant at a university , and as any of the univesity in ours we have a professor who isn ' t good at human relationships , most of the asistans don ' t enjoy to talk with him about any situation , although we have to ask about his field .	1
4551	 Thirdly , doing something which an individual doesn ' t enjoy can led to enjoyment .	1
4552	 People sometimes can attend any activities by insisting on any of their friends although they don ' t really want .	1
4553	 For example , one of our friends tell my husband and me about a dance course which we both don ' t like .	1
4554	 After insisting on some of our friends , we attended , and got really enjoyable time , we continued the course about six months although most of our friends left the course after a month .	1
4555	 Nobody has a life with a lot of fun ; there are sometimes unpleasant and boring parts which is not liked by anyone , but most of them are about responsibilities which is the part of individual ' s live .	1
4556	 Young adults preference on how long they should live with their parents before moving out	0
4557	 As young people gets older they tend to seek more freedom and want to live on their own .	0
4558	 But , the issue of what is the right age for young adults to leave their parents and start living on their own is a contentious one .	0
4559	 Personally , I believe that young adults should live with their parents for a longer period of time .	1
4560	 Living on your own is a huge financial commitment .	1
4561	 At younger age people are less likely to get a high paying job , so It can be a difficult task to pay for rent , food , utilities and other expenses to sustain yourself .	1
4562	 So , I believe that living with parents is a wise choice for adults until they get a head start to their professional career with a reasonable income .	1
4563	 Another advantage of living with parents for a longer period of time is the enhanced emotional attachment with them .	1
4564	 Parents have valuable advice to their children as they go through the changes in their adult life .	1
4565	 Living together develops the environment of discussing adult ' s physiological and psychological changes face to face with their parents .	1
4566	 Young adults will feel reluctant to discuss such problems with their parents if they move out and live on their own , and thus missing the valuable input of their parents .	1
4567	 While some critics may argue that , young adults living with parents will not be free to do what they want .	1
4568	 However , I believe that most young adults are inclined to take unprecedented advantages of the freedom they have .	1
4569	 It is good thing if living with parents does not give freedom for young people to party all night , smoke or do drugs .	1
4570	 In a nutshell , I believe that young adults should only consider living on their own only after they are sure they could sustain on their own .	1
4571	 It is unwise to trade the opportunity of living with parents for a longer period of time for some late night parties or drugs .	1
4572	 Thus , to cope with the physiological and psychological changes of adult life , to make financial life a less struggle and to prevent oneself digress from their destined path , it is important for young adults to live with their parents for a longer period of time .	1
4573	 Technology impact on people	0
4574	 Nowadays , the Earth has become like a small village .	0
4575	 In the course of the last hundred years , the way majority of people communicate with each other has been altered significantly because of technology .	0
4576	 But there are vast amount of disputes whether it is positive or negative .	0
4577	 From my point of view , this development was a very positive one in spite of its some drawbacks .	1
4578	 To begin with , nowadays , to keep in touch with loved ones in faraway places has become easy than ever .	1
4579	 Technology revolutionized the way we communicate and in present , it is almost possible to do everything without tete - a - tete .	1
4580	 By means of some software such as Skype , MSN , Whatsapp we can get in touch with everybody whenever we want .	1
4581	 For example , in earlier times , people didn ' t leave for faraway places , because they could easily get lost .	1
4582	 This is also one salient prove that the development of technology was a very positive .	1
4583	 Further , by means of some communication tools , it has become very easy to make new friends .	1
4584	 According to statistics , 40 % of people met even their life partners via Internet .	1
4585	 In this sense , Internet is a basic tool to keep in touch with old and make new friends .	1
4586	 However , the other side of the coin is that , by communicating via Internet or phone , we cannot express our ideas and feelings fully , because during such conversations , some of our words can make a completely different sense .	1
4587	 As a result , the rate of divorces is increasing day by day .	1
4588	 By way of conclusion , I once again restate my position that the development of technology impacted on the means of communication among people very positively by making it easier and more comfortable .	1
4589	 Advantages and disadvantages of machines instead of human to do the work	0
4590	 The issue of whether using of machine are bring many advantages to society is of great concern to many people .	0
4591	 In my opinion , although using machines have many benefits , we cannot ignore its negative effects .	1
4592	 It is undoubted that machines can bring many benefits .	1
4593	 For one thing , machines are more effective than human .	1
4594	 Not like human , machines do not need rest , which means they can work as long as employers want and consistently produce high quality products without any mistakes .	1
4595	 For another , using machines can save company ' s money .	1
4596	 Because machines never ask for salary , over - time pay or pension , so employers do not need to spend money on employee ' s welfare .	1
4597	 The company only needs some technicians to make sure machines are working on the right track or replace some part when machines are not working .	1
4598	 However , the disadvantages of machines that bring to us should not be neglected by people .	1
4599	 To start with , because of extensive of using machines , many people loss their job .	1
4600	 Especially in large population countries , high unemployment rate may cause crime and social instability .	1
4601	 Apart from this , using of machines are also pose serious pollution and energy dissipation .	1
4602	 For example , nowadays people prefer to use dish - washing machine to wash dishes and plates rather than hand washing .	1
4603	 But they did not know that compared with hand washing dish - washing machine consume at least 2 times water and electricity to wash these tableware .	1
4604	 As you can imagine , if thousands of families use dish - washing machines , how many water and how much electricity will be wasted !	1
4605	 In conclusion , although we cannot deny machines are play a vital role in people living and working , problems posed by machines should draws more attentions as well .	1
4606	 Question about the influence of the media coverage of celebrities	0
4607	 Today , celebrities appear to become a spotlight of the mass media .	0
4608	 Almost half of the news coverage on television and the Internet is devoted to the celebrity gossip .	0
4609	 Not surprisingly , many people are worried that this attention to the famous people has an impact on them , especially on their children .	0
4610	 This essay will compare both negative and positive consequences of this effect on infants .	0
4611	 Fame is a great responsibility for public people as their admirers are very sensitive to any acts of their idols .	1
4612	 Celebrity scandals and gossips can quickly reach the public which perceive it very negatively .	1
4613	 This means that celebrities who received attention for overuse of drugs or alcohol are likely to get public disgrace .	1
4614	 Therefore , children may see that this behavior is inexcusable .	1
4615	 On the other hand , too much news coverage to famous people seems to have a negative influence on the choice of children of their future professions .	1
4616	 As recent surveys showed , inspired by the fame and wealth , children now prefer more to become an actor / actress or a sports star than it was in the past .	1
4617	 Many schools for preparation of so - called stars and various advertisements about famous people may mislead with the fact that this profession is highly required and easy reachable .	1
4618	 This may confuse children who should not choose their future job because of the influence of the mass media , but from the basis of their own interests .	1
4619	 In conclusion , parents should be more worried about their children ' s attitudes to the ' cult of celebrity ' .	1
4620	 They should teach their children how to distinguish shortcoming stars from truly talented ones and to put right priorities in life .	0
4621	 Recently , there has been a social concern in regards to whether mobile phones have a negative effect in our social communication .	0
4622	 Indeed , mobile phones have been widely used for people of all ages , bringing convenience and entertainment into our life .	0
4623	 However , as far as I am concerned , I strongly agree with the view that this great invention causes many social problems .	1
4624	 In the first place , spending too much time on phones may exert adverse effects on social life .	1
4625	 In the first place , as people increasingly tend to focus and relay on phones , they may lose their interest on daily activities like meeting with their friends so that distraction may be developed during study or social activities .	1
4626	 Moreover , continuous use of mobile phone may damage both eyesight and physical posture of the children .	1
4627	 In those games , children are rewarded for being more violent , and this violence is repeated again and again .	1
4628	 For instance , many games involve children helping their character to kill or shoot , which many lead to increased aggressive feelings , thoughts and behaviours .	1
4629	 Therefore , the hardship of communication may be developed .	1
4630	 However , other people may perceive this issue from different viewpoint .	0
4631	 With rapid development of the internet , people are able to enjoy quick electronic communication via internet .	1
4632	 Therefore , mobile phones have shortened the distance of communication .	1
4633	 After having considered all the problems that I have discussed above , we can finally draw a conclusion that although mobile phones brings convenience of communication , they also contribute to some social problems .	1
4634	 Modern forms of communication ; ' electronic letter '	0
4635	 Undoubtedly , the movement of modern forms of communication has changed better , which help people to interact to others , such as email and messaging without limitation time .	0
4636	 I totally agree that using of these soft devices have cut much of time people need to see with their relatives .	1
4637	 However , it is had some demerits on their social lives .	1
4638	 Mentioned to societies life style , they constantly use these kinds of electronic letter for making fellowship or just continuing theirs what they already had .	1
4639	 Obviousness , there are other ways like social media that they could to use it for meeting theirs buddies such as Twitter and Facebook , also make the communication become feasible and limitless of time .	1
4640	 Another perspective , using of these facilities has influenced netizens to keep themselves becoming unsociable .	1
4641	 It caused they were swept away by virtual atmosphere , so they do not do much social live interactions with others .	1
4642	 The consequence of this case made some people become geek , as too much of using email and messaging , without direct contacts .	1
4643	 However , people have had own minded to keep connection with their friends as a good relationship , meet them and talk by face to face directly .	1
4644	 In conclusion , I admittedly and strongly agree that the merits of email and messaging have reduced amount of ours time to communicate to .	1
4645	 Besides , we need to make sure for the real gathering with our colleague .	1
4646	 People should create a sense of co - operation in their children	0
4647	 It is undeniable that children have an innocent mind , and they requires a proper guidance at a specific time to make them understand the value of life .	0
4648	 Some people think that it is better to make them competitive , while other believes to make them co - operative .	0
4649	 Both these factors have their own values , and have been discussed in detail below :	0
4650	 Competitive children are more likely to be confident enough to handle the situations independently .	1
4651	 This factor initially arises from the school , where teacher encourages student to feel more competitive through the grading system , and this is the place where children are trying to get on the top by scoring the highest marks .	0
4652	 This factor will lead them to be successful in their lives ahead , but will also restrict them in many ways .	1
4653	 For example , MNCs are mainly focusing on a team work , and a person with the competitive mind would be having a difficulty in managing the situation with the team .	1
4654	 However , those who wants to create a sense of co - operation in their children is a symbol that they want to make them sensible enough in their lives ahead .	1
4655	 Although , they will not be having a pace and an eager to get on the top as the competitors do , but they shall have an art of managing different situations of life with the help of a team .	1
4656	 In my opinion , though competitive children will be far more clever and faster than the co - operative child in an initial level , but it will not help them to be on the success path for the long run ; while on the contrary , co - operative child will have a potential of structuring and implementing new and innovative ideas with the help of a team .	1
4657	 To conclude , I would say that people should create a sense of co - operation in their children to make them feel more accomplished in life .	1
4658	 Man to man interaction changed	0
4659	 Nowadays , the variety of communication systems used widely .	0
4660	 As technology develops , it has negative influences in many respects .	0
4661	 However , I strongly agree with that the technology has large positive effects on relationships between people .	1
4662	 The main advantage is that technology has enabled people stay in contact with each other more closely .	1
4663	 While public use the Internet or smart phone to share information to each other at different positions .	1
4664	 Instead of using letters , technology advanced not only gives us more spare time but also convenient and efficient .	1
4665	 More , even if family members who are in different countries , they also can use the Internet to connect each others , especially though the images or videos , they can feel close .	1
4666	 Furthermore , technology is also essential for students , live in remote districts , shared the valuable natural resources with friends .	1
4667	 Another issue is that in the ever - accelerated updating of science and technology , technology provides opportunities for people to establish the social network .	1
4668	 In the past , people might have had pen friends in other countries , but now , thanks to the social networking websites , people can easily to find someone who has similar interests .	1
4669	 Also , they can connect with friends who have been out of touch for a long time by using the Internet .	1
4670	 In this way , technology is beneficial to humanity develops positive relationships .	1
4671	 In conclusion , I agree with that the technology has more optimal effects on people ' s interaction , because it helps ordinary people to make new friends and to maintain relationships .	1
4672	 Sense of cooperation	0
4673	 In present educational system there are variety of competitions in academic area and athletic area for children to attend , which could stimulating the will of children to learn and to achieve the best of them , and also be able to teach them teamwork skill .	0
4674	 However , some people think it is better to make children be competitive than cooperative , both the values have its arguments .	0
4675	 A strong competition sense helps children having urge to learn or to practice for being the best among peers , and this factor is initially arises from the schools and parents , to encourage children to get the highest scores through the grading system .	1
4676	 Even though a competitive child is usually more motivated to pursue a goal or to face difficulties independently , but it is also risky that children are becoming too competitive to cooperating with others .	1
4677	 Being competitive leads them to success , but could also restrict them in many ways .	1
4678	 For example , it might be hard for a competitive person to deal or manage in a team work project .	1
4679	 On the other hand , cooperation is also an essential quality for children , no matter in school activities or in communities .	1
4680	 Having a good cooperating spirit helps kids to communicate and get along with others , which gives them more possibility to solve problems or to achieve a goal easily by working as a team .	1
4681	 After all , in society , there is hardly anyone who could has big achievement by oneself .	1
4682	 For example , famous singers or movie stars , despite of their talent to make them successful , there are always a team to manage works or deal with things .	1
4683	 In my point of view , though competitive child would have more motivation and perspective that leads them to success , but it would not help them much once they enter to society or company which required more about skill of team work .	1
4684	 To sum up , I would say that schools and adults should put a sense of cooperation in children to make them becoming a useful adult whether in society or community .	1
4685	 High sum of money of modern artist	0
4686	 The amount of money people earning sometimes is unfair .	0
4687	 In a field of art , modern artist may receive high salary for their masterpiece creation while labors should be break their bone for years to get similar amount of money .	0
4688	 Although some people view that government should be take a responsibility for this unfair situation , critics against such view .	0
4689	 I agree that in this occasion the government is not granted to hand in .	1
4690	 Proficiency brings perfectness in terms of art work .	1
4691	 It is true while the modern artists who implement their creative thinking onto high value creation are paid with immense sum by the art collector .	1
4692	 Also , the high sum which modern artists receive is related to the quality instead of the quantity and their rare talent .	1
4693	 For example , a 15 centimeter Buddha temple made by hand is granted times in comparison with factory production .	1
4694	 On the other hand , modern artists also devote themselves find a unique concept in which ordinary people cannot do , such making impossible become possible .	1
4695	 He granted huge sums for such idea .	1
4696	 Striking contrast , labor working in the merchandise factory receive coin of dollar even they make a hundred of 15 cm Buddha temples a day .	1
4697	 Moreover , government cannot equalize the price of creation of modern artist because there is no certain parameter to value it , art value is about taste .	1
4698	 Having said that the huge sums of modern artists receives related to their struggle in the field of art , while the term of struggle might different with other field of job .	1
4699	 I agree that government cannot take steps to make the salary between modern artists and other job similar because art price is about taste .	1
4700	 Working Extended hours should restricted	0
4701	 Working longer hours is becoming prevalent in these days .	0
4702	 I believe many of people including me are not really considering the importance of health .	0
4703	 The need for increased working hours might be because of enhanced competitive environment and desire to acquire much money and promotion .	0
4704	 However , people working for extended hours have been found having adverse effects on their health and personal life .	1
4705	 In my opinion , a balance between personal and professional life should be created by restricting maximum number of working hours .	1
4706	 First of all , many of us would agree to the fact that people ; who prefer working longer hours , do not find time to focus on their health .	1
4707	 By working too long , they often become tired , lazy and reluctant to carry out physical exercise in order to remain fit and healthy and eventually loose health and become sick .	1
4708	 Moreover , they become extensively addicted to their work and become workaholic type persons .	1
4709	 The repercussion are so severe that their families and friends remain deprived off their attention and in the end they end up losing balance between their family and personal life .	1
4710	 Secondly , these workaholic people do not spend time for the contribution of society by actively participating in any social campaign .	1
4711	 As they usually remain busy in their office so they do not find leisure time for such social activities .	1
4712	 For instance , I would take my boss ' s example ; he has been working for extended hours in office for many years .	1
4713	 Recently , his health and personal life was drastically affected as he broke up with his wife and his family life has totally been in chaos and cries .	1
4714	 He started regretting afterwards and now trying to manage his work but it seems to be too late for him .	1
4715	 To conclude this , I would strongly emphasis and recommend , Government must include the clause of maximum number of working hours in its Labor Law and enforce to all companies for ensuring their employees do not spend extended hours in companies .	1
4716	 This will help in uplift of society , and bring the lost equilibrium between personal and professional life of each individual person .	1
4717	 A successful person is one who has earned a lot of money	0
4718	 It ' s such a common definition of a successful person is one who has earned a lot of money , especially in nowadays society .	0
4719	 Each individual visualize success differently .	0
4720	 Still , my term of a successful man is one who has certain achievements in life rather than the one with a high income .	1
4721	 Money is undeniably pivotal , but ways of earning it is also various .	1
4722	 A person ' s great prosperity does not state that he has gained it ethically by himself .	1
4723	 Nevertheless , a man can only achieve his accomplishment through hard - working , dedication and passion .	1
4724	 Whether it is a personal or a social achievement , that man is laudable .	1
4725	 More importantly , the more beneficial for the society his achievement is , the more successful he is considered .	1
4726	 For instance , Thomas Edison is undeniably considered as one of the greatest inventors in the 20th century since his invention ' s productivity is countless useful for mankind .	1
4727	 On the other hand , the fact of knowing a man ' s utilization of his money remains in the dark .	1
4728	 Therefore , judging a person by his income is difficult , especially in the success aspect .	1
4729	 In conclusion , using only money as a scale to measure a man ' s success is impossible despite the fact that it is the essential in basic needs .	1
4730	 Yet , it is the common scene that a man can be publicly considered successful when his achievements , which can only accomplished by passion , dedication and ethics , are helpful not only for himself .	0
4731	 Advertising impact on people ' s choice of consumption	0
4732	 Nowdays , people ' s choice of consumption is heavily affected by various of advertising on television , street , magazine etc .	0
4733	 This argument may be true that people will be swayed by the advertising and buy things they do not need it for their life .	1
4734	 For example , in most asian countries , advertisement company usually hire popular singers or actors to advertise the products to boosts the sales , and some people , especially adolescent may buy things from their favourite singer advertised to support their idol instead of to fill their needs .	1
4735	 In addition , products usually look more gorgeous and with good quality in advertisement , people are more likely to buy goods impulsively without a second thought .	1
4736	 A good advertisement can convince people to believe that it is what they want , even though it is not the real needs of the society .	1
4737	 And there are always people purchase particular products swayed by advertising which makes it a trend to follow for other people who is unnecessarily need it .	1
4738	 However , buying habit is a very personal things for individuals , the advertisement is not the only cause for people to buy , sometimes it depends on one ' s needs and ability of consumption .	1
4739	 It is unlikely to buy things impulsively for adults who have concern of arranging disposable income .	1
4740	 Most of them have to allocate the money if they doing other purchase .	1
4741	 On the other hand , children and adolescents who is not economic independence is more possible to buy things impulsively without considering whether they need it or not , since they do not have financial pressure from life and ability to define what is necessary .	1
4742	 In my opinion , I think buying habit is people ' s choice to make , not entirely affected by advertisements .	1
4743	 But for children or adolescents who is not mentally develop , it might be hard for them not to swayed by advertising .	1
4744	 So it is important that government needs to impose rules on particularly advertisement company ( for example , toys company ) to avoid youngster have bias thought on what they really need .	1
4745	 Schools should only teach children the academic subject	0
4746	 People have many different views about what subjects should be taught in school .	0
4747	 Although I accept that students have to study many subjects in school , I disagree with the idea that unimportant subjects such as music and sports should be got rid of the program .	1
4748	 Many people believe that students only need to study academic subjects like mathematics , physics because these subject are necessary for students ' future .	1
4749	 This is understandable when labor market now has high competition ; students have to meet requirements regard of qualification .	1
4750	 In addition , the unemployment rate is always high , so their parents want children to study these subjects which can help students have a job .	1
4751	 Although those above reasons are acceptable , I would argue that there are many things much more important than having a job .	1
4752	 Firstly , studying music , art or sports is also very important to students .	1
4753	 This enables students to develop their potentials through discovering the natural world around them .	1
4754	 Secondly , to get a job in labor market , not only do students require hard skills but also soft skills such as teamwork , presentation .	1
4755	 For instance , through taking part in a sport , students can understand team spirit and learn lessons about teamwork skills .	1
4756	 Therefore , these subjects might fulfil the students ' ability .	1
4757	 Finally , children ' s future do not depend heavily on the academic subjects they study in school , it is the result of their efforts and capacity .	1
4758	 In conclusion , although the academic subjects play a primary role in nurturing children , it seem to me that the effects of learning music , sports are profound .	1
4759	 Internet will end the era of newspapers and magazines	0
4760	 Digital media has been extremely popular among people around the globe .	0
4761	 With this advancement , newspapers and magazines are struggling to justify their existence .	0
4762	 Some believe that traditional paper media will come to an end very soon due to the increased usage of internet based media .	0
4763	 But many other still thinks they are going to stay .	0
4764	 I agree to the argument that newspapers and magazines will be history with the time .	1
4765	 I will establish my view by analysing how internet presents the information about the current affair so fast and the accessibility to the historical news .	1
4766	 A very important responsibility of media is to publish information about the current affairs as quickly as possible specially when there is a crisis .	1
4767	 This helps readers to get updated and act accordingly .	1
4768	 For example , when the aircraft MH 370 went missing , everyone wanted to know the details about this tragic incident .	1
4769	 The friends and families of passengers and crews were impatient to know the truth .	1
4770	 In such situations , newspapers and magazines can not respond as fast as digital media .	1
4771	 Instead of waiting for next publication , people can get trustworthy information about the current incidents from internet within an hour or two .	1
4772	 This explains why digital media will rule over paper and magazines .	1
4773	 People often want to access news from past for various reasons like to prepare for research , satisfy interest , etc .	1
4774	 For example , one research fellow may want to know how a small village named Oramaki in Japan was suffering after Second World War .	1
4775	 It is very difficult to get this sort of information from past in newspapers and magazines as one has to know before where to look at .	1
4776	 But internet provides efficient search facility where one can search the topic and get the details .	1
4777	 This feature of digital media is not supported by newspapers and magazines .	1
4778	 To conclude , the fast responding internet media with vast information will be replacing newspapers and magazines as new and information provider for valid reasons .	1
4779	 Though considering the current infrastructure and mindset of people , paper media will continue for another few years .	1
4780	 Factor of choosing a career .	0
4781	 In many societies , choice of a job depends on the size of the salary offered .	0
4782	 Nevertheless , while I admit that the salary is very pivotal factor , I claim that there are other equally vital aspects that need to be considered in this regard .	1
4783	 To begin with , I agree that in order for people to cover their daily and general needs they need money as well .	1
4784	 However , aspects such as : friendly colleagues , environment and work - place condition , sometimes , have even more impact on person ' s happiness and quality of life .	1
4785	 People , for instance , who don ' t like their co - workers and working condition are considered less satisfied with their jobs , despite of a high salary .	1
4786	 In this sense , it is also one very salient proof of the accuracy of my position .	0
4787	 Further and even more importantly , most of the satisfaction of a job comes to people from their professional achievements , skills and the position they reach .	1
4788	 In other words , career promotion or getting some kind of credit from the administration of a company or organization are , likely , more enjoyable achievements than getting a high salary .	1
4789	 For example , people , who work in monotonous jobs , where no achievements or a new positions can be reached feel themselves more dissatisfied , even though they have a very good salaries .	1
4790	 In conclusion , I disagree with the idea that salary outweighs any other motivators , as there are other even more important aspects such as : friendly co - workers , working conditions and professional achievements .	1
4791	 Children from poorer families are more successful in the future life .	0
4792	 According to some people , child who is brought up in less well - off family is more quick - witted and can tackle with an adult life problems better than who is from affluent ones .	0
4793	 However , I completely disagree with this position .	0
4794	 To begin with , children from poorer families are prone to have bad habits such as : crime , thievery and thuggery .	1
4795	 Moreover , these people will not have an access to a good education .	1
4796	 As a result , they can be proselytized into bad isms .	1
4797	 For example , most of the terroristic groups try to attract uneducated people , because the person with better education has a wider outlook , which will allow no brainwash .	1
4798	 In this sense , people with lower level of education have more proneness to be attracted in such isms .	1
4799	 Nevertheless , people who are born in well - off families have access to good education , which will have a positive impact on their later life .	1
4800	 Secondly , children from rich families have better skills on how to use money , because they use it a lot of times .	1
4801	 Finally , wealthy families can afford better health services and costly medicines , which will be very beneficial for the health of a child .	1
4802	 For instance , many good medicines cost vast amounts of money , which cannot be afforded by poorer families .	1
4803	 In conclusion , I disagree with the opinion that children who are brought up in less well - of families are , likely , more successful in the future life due to aforementioned reasons .	1
4804	 Recent medical problems and sedentary lifestyle .	0
4805	 It is certainly true that modern people are facing up to a new health problems and ailments than before .	1
4806	 Many people claim that it is because of sedentary lifestlyle .	1
4807	 However , while I accept that sedentary lifestyle is one of the key factors , I believe that some other factors are having even a greater impact .	0
4808	 To begin with , I agree that sedentary lifestyle lead to many serious health problems .	1
4809	 The main reason why people are becoming so addicted to sitting at their homes even for the whole day is an advance technology .	1
